order_date;sku;client_id;order_quantity;order_units
2016-04-10;LV2;C16;1632000,0;816,0
2016-04-10;LV2;C15;1624000,0;812,0
2016-04-10;MV1;C18;150750,0;603,0
2016-04-10;MV1;C6;154500,0;618,0
2016-04-10;MV1;C4;154250,0;617,0
2016-04-10;MV1;C9;152000,0;608,0
2016-04-10;MV1;C12;151500,0;606,0
2016-04-10;MV1;C15;153000,0;612,0
2016-04-10;LV2;C14;1612000,0;806,0
2016-04-10;HV5;C17;37300,0;746,0
2016-04-10;LV2;C13;1648000,0;824,0
2016-04-10;HV3;C18;40860,0;681,0
2016-04-10;HV3;C2;41880,0;698,0
2016-04-10;HV3;C8;41040,0;684,0
2016-04-10;HV3;C14;41880,0;698,0
2016-04-10;HV3;C10;40980,0;683,0
2016-04-10;HV3;C17;41700,0;695,0
2016-04-10;HV4;C16;61040,0;763,0
2016-04-10;MV2;C10;257700,0;859,0
2016-04-10;HV4;C9;60160,0;752,0
2016-04-10;HV4;C12;60000,0;750,0
2016-04-17;HV4;C14;59920,0;749,0
2016-04-17;LV2;C16;1650000,0;825,0
2016-04-17;LV2;C16;1650000,0;825,0
2016-04-17;LV2;C6;1652000,0;826,0
2016-04-17;LV2;C4;1616000,0;808,0
2016-04-17;MV4;C14;321000,0;642,0
2016-04-17;MV3;C17;217200,0;724,0
2016-04-17;LV2;C14;1630000,0;815,0
2016-04-17;LV2;C11;1610000,0;805,0
2016-04-17;HV2;C11;15650,0;626,0
2016-04-17;LV2;C13;1612000,0;806,0
2016-04-17;MV3;C3;215700,0;719,0
2016-04-17;HV2;C13;15350,0;614,0
2016-04-17;HV2;C10;15650,0;626,0
2016-04-17;HV2;C18;15450,0;618,0
2016-04-17;HV2;C18;15325,0;613,0
2016-04-17;HV2;C8;15550,0;622,0
2016-04-17;LV2;C18;1646000,0;823,0
2016-04-17;MV3;C15;218400,0;728,0
2016-04-17;MV3;C18;219900,0;733,0
2016-04-17;MV3;C17;215700,0;719,0
2016-04-17;HV4;C2;61120,0;764,0
2016-04-17;HV4;C10;60320,0;754,0
2016-04-17;HV4;C10;60240,0;753,0
2016-04-17;MV4;C17;316500,0;633,0
2016-04-17;HV4;C3;60000,0;750,0
2016-04-17;MV4;C11;316500,0;633,0
2016-04-17;MV4;C11;319500,0;639,0
2016-04-17;MV4;C6;322000,0;644,0
2016-04-17;MV4;C16;316000,0;632,0
2016-04-17;MV4;C9;324000,0;648,0
2016-04-17;MV4;C8;315000,0;630,0
2016-04-17;MV4;C2;321000,0;642,0
2016-04-17;MV4;C8;317000,0;634,0
2016-04-17;HV1;C9;19875,0;795,0
2016-04-17;HV1;C14;19800,0;792,0
2016-04-17;HV1;C1;19750,0;790,0
2016-04-17;HV1;C15;19775,0;791,0
2016-04-17;HV1;C17;19900,0;796,0
2016-04-17;HV1;C13;19775,0;791,0
2016-04-17;HV1;C1;19800,0;792,0
2016-04-17;MV3;C7;217800,0;726,0
2016-04-17;MV3;C4;218700,0;729,0
2016-04-17;HV5;C14;36550,0;731,0
2016-04-17;MV3;C9;217500,0;725,0
2016-04-17;MV4;C5;323500,0;647,0
2016-04-17;MV4;C11;318000,0;636,0
2016-04-17;MV1;C11;152750,0;611,0
2016-04-17;LV3;C13;785850,0;507,0
2016-04-17;LV3;C8;781200,0;504,0
2016-04-17;LV3;C7;788950,0;509,0
2016-04-17;HV3;C5;41760,0;696,0
2016-04-17;MV1;C11;154500,0;618,0
2016-04-24;HV4;C3;60640,0;758,0
2016-04-24;HV4;C8;60800,0;760,0
2016-04-24;HV4;C5;60800,0;760,0
2016-04-24;HV4;C11;59600,0;745,0
2016-04-24;HV4;C10;60720,0;759,0
2016-04-24;HV4;C11;61040,0;763,0
2016-04-24;HV4;C2;60080,0;751,0
2016-04-24;HV4;C10;60880,0;761,0
2016-04-24;HV4;C11;60640,0;758,0
2016-04-24;HV1;C9;19850,0;794,0
2016-04-24;HV1;C11;19825,0;793,0
2016-04-24;HV1;C3;19850,0;794,0
2016-04-24;MV3;C7;218100,0;727,0
2016-04-24;MV3;C1;217200,0;724,0
2016-04-24;MV3;C1;220200,0;734,0
2016-04-24;MV3;C5;216300,0;721,0
2016-04-24;MV3;C18;216600,0;722,0
2016-04-24;MV3;C3;218100,0;727,0
2016-04-24;MV3;C7;220200,0;734,0
2016-04-24;MV3;C3;220200,0;734,0
2016-04-24;HV1;C18;19750,0;790,0
2016-04-24;HV1;C4;19750,0;790,0
2016-04-24;LV3;C17;804450,0;519,0
2016-04-24;MV4;C10;321000,0;642,0
2016-04-24;MV4;C6;321500,0;643,0
2016-04-24;MV4;C13;318000,0;636,0
2016-04-24;MV1;C8;151750,0;607,0
2016-04-24;LV1;C6;1015200,0;846,0
2016-04-24;LV1;C8;1004400,0;837,0
2016-04-24;LV1;C14;990000,0;825,0
2016-04-24;LV1;C17;1000800,0;834,0
2016-04-24;LV1;C16;1017600,0;848,0
2016-04-24;LV1;C3;988800,0;824,0
2016-04-24;LV1;C9;1008000,0;840,0
2016-04-24;HV5;C12;36750,0;735,0
2016-04-24;HV5;C18;37250,0;745,0
2016-04-24;HV5;C3;36600,0;732,0
2016-04-24;HV4;C15;60800,0;760,0
2016-04-24;HV4;C6;60080,0;751,0
2016-04-24;HV4;C10;61440,0;768,0
2016-04-24;MV1;C17;152500,0;610,0
2016-04-24;MV1;C2;156250,0;625,0
2016-04-24;MV1;C13;155500,0;622,0
2016-04-24;MV1;C10;151250,0;605,0
2016-04-24;MV4;C17;324500,0;649,0
2016-04-24;MV4;C18;321500,0;643,0
2016-04-24;MV4;C11;323000,0;646,0
2016-04-24;MV4;C3;325000,0;650,0
2016-04-24;MV4;C10;322500,0;645,0
2016-04-24;MV4;C15;318500,0;637,0
2016-04-24;MV4;C17;319000,0;638,0
2016-04-24;MV4;C5;317500,0;635,0
2016-04-24;MV4;C7;322000,0;644,0
2016-04-24;HV1;C10;19750,0;790,0
2016-04-24;HV1;C5;19950,0;798,0
2016-04-24;MV1;C10;151000,0;604,0
2016-04-24;MV1;C11;152750,0;611,0
2016-04-24;HV2;C18;15450,0;618,0
2016-04-24;HV2;C18;15300,0;612,0
2016-04-24;MV1;C12;154000,0;616,0
2016-04-24;HV2;C14;15200,0;608,0
2016-04-24;HV2;C1;15325,0;613,0
2016-04-24;MV2;C2;258600,0;862,0
2016-04-24;LV2;C17;1626000,0;813,0
2016-04-24;LV2;C3;1612000,0;806,0
2016-04-24;LV2;C7;1644000,0;822,0
2016-04-24;MV1;C16;155250,0;621,0
2016-04-24;LV2;C3;1632000,0;816,0
2016-05-01;HV3;C3;41640,0;694,0
2016-05-01;HV3;C3;40800,0;680,0
2016-05-01;HV3;C14;40680,0;678,0
2016-05-01;HV3;C7;41040,0;684,0
2016-05-01;MV2;C4;259200,0;864,0
2016-05-01;HV4;C17;61200,0;765,0
2016-05-01;HV4;C7;60080,0;751,0
2016-05-01;HV3;C12;40800,0;680,0
2016-05-01;HV4;C9;61120,0;764,0
2016-05-01;HV2;C6;15200,0;608,0
2016-05-01;HV2;C8;15200,0;608,0
2016-05-01;HV2;C3;15525,0;621,0
2016-05-01;HV3;C12;40560,0;676,0
2016-05-01;HV3;C18;41040,0;684,0
2016-05-01;HV2;C2;15450,0;618,0
2016-05-01;HV2;C4;15350,0;614,0
2016-05-01;HV2;C5;15500,0;620,0
2016-05-01;HV2;C18;15150,0;606,0
2016-05-01;MV1;C4;153500,0;614,0
2016-05-01;MV1;C6;154500,0;618,0
2016-05-01;MV1;C12;157250,0;629,0
2016-05-01;MV1;C12;155500,0;622,0
2016-05-01;MV1;C5;155500,0;622,0
2016-05-01;MV1;C8;152750,0;611,0
2016-05-01;MV1;C5;153500,0;614,0
2016-05-01;MV1;C12;157250,0;629,0
2016-05-01;MV3;C8;221400,0;738,0
2016-05-01;MV3;C2;221700,0;739,0
2016-05-01;MV3;C8;222000,0;740,0
2016-05-01;HV3;C8;41280,0;688,0
2016-05-01;HV2;C4;15150,0;606,0
2016-05-01;HV3;C11;40680,0;678,0
2016-05-01;HV2;C15;15500,0;620,0
2016-05-01;LV3;C1;807550,0;521,0
2016-05-01;LV3;C17;785850,0;507,0
2016-05-01;LV3;C16;779650,0;503,0
2016-05-01;LV3;C13;796700,0;514,0
2016-05-01;LV3;C11;773450,0;499,0
2016-05-01;LV1;C4;998400,0;832,0
2016-05-01;LV3;C5;790500,0;510,0
2016-05-01;LV1;C8;991200,0;826,0
2016-05-01;LV1;C17;1005600,0;838,0
2016-05-01;LV1;C15;994800,0;829,0
2016-05-01;LV1;C14;1006800,0;839,0
2016-05-01;LV1;C4;993600,0;828,0
2016-05-01;LV3;C8;807550,0;521,0
2016-05-01;LV3;C8;802900,0;518,0
2016-05-01;LV1;C16;992400,0;827,0
2016-05-01;MV2;C13;253800,0;846,0
2016-05-01;LV2;C18;1650000,0;825,0
2016-05-01;MV4;C8;317500,0;635,0
2016-05-01;HV3;C14;41040,0;684,0
2016-05-01;MV3;C4;222600,0;742,0
2016-05-01;HV3;C17;41400,0;690,0
2016-05-01;LV3;C11;793600,0;512,0
2016-05-01;LV3;C10;775000,0;500,0
2016-05-01;MV4;C9;316000,0;632,0
2016-05-01;MV4;C15;323500,0;647,0
2016-05-01;MV4;C17;319000,0;638,0
2016-05-01;MV4;C12;316000,0;632,0
2016-05-01;MV4;C5;317000,0;634,0
2016-05-01;MV4;C4;320500,0;641,0
2016-05-01;MV4;C12;320500,0;641,0
2016-05-01;MV4;C14;323000,0;646,0
2016-05-01;MV4;C5;318000,0;636,0
2016-05-01;MV4;C7;324000,0;648,0
2016-05-01;HV2;C7;15600,0;624,0
2016-05-01;MV3;C2;222300,0;741,0
2016-05-01;HV3;C18;40560,0;676,0
2016-05-01;HV2;C1;15425,0;617,0
2016-05-01;HV1;C12;19950,0;798,0
2016-05-01;HV1;C4;19875,0;795,0
2016-05-01;HV1;C2;19875,0;795,0
2016-05-01;MV2;C3;256800,0;856,0
2016-05-01;MV3;C10;215700,0;719,0
2016-05-01;MV2;C7;256200,0;854,0
2016-05-01;MV2;C12;251700,0;839,0
2016-05-01;MV2;C5;255600,0;852,0
2016-05-01;MV2;C13;254700,0;849,0
2016-05-01;HV1;C4;19875,0;795,0
2016-05-01;MV2;C16;253500,0;845,0
2016-05-01;MV2;C10;254100,0;847,0
2016-05-01;HV1;C8;19925,0;797,0
2016-05-01;MV2;C3;254100,0;847,0
2016-05-01;MV2;C16;252300,0;841,0
2016-05-01;MV2;C16;253800,0;846,0
2016-05-08;HV2;C16;15275,0;611,0
2016-05-08;LV2;C8;1650000,0;825,0
2016-05-08;HV4;C1;60560,0;757,0
2016-05-08;MV2;C14;254700,0;849,0
2016-05-08;MV2;C18;259800,0;866,0
2016-05-08;MV2;C18;255600,0;852,0
2016-05-08;MV2;C7;260700,0;869,0
2016-05-08;LV2;C1;1662000,0;831,0
2016-05-08;LV2;C11;1640000,0;820,0
2016-05-08;MV4;C15;319000,0;638,0
2016-05-08;MV4;C16;320000,0;640,0
2016-05-08;LV2;C18;1634000,0;817,0
2016-05-08;LV2;C18;1624000,0;812,0
2016-05-08;LV2;C12;1662000,0;831,0
2016-05-08;LV2;C14;1622000,0;811,0
2016-05-08;LV2;C4;1618000,0;809,0
2016-05-08;MV4;C3;323000,0;646,0
2016-05-08;MV4;C16;321000,0;642,0
2016-05-08;MV4;C9;324500,0;649,0
2016-05-08;MV4;C17;323500,0;647,0
2016-05-08;MV4;C5;319000,0;638,0
2016-05-08;MV4;C10;326000,0;652,0
2016-05-08;MV4;C5;318000,0;636,0
2016-05-08;HV5;C3;37150,0;743,0
2016-05-08;HV3;C2;41280,0;688,0
2016-05-08;LV3;C14;784300,0;506,0
2016-05-08;LV3;C2;799800,0;516,0
2016-05-08;LV1;C8;1015200,0;846,0
2016-05-08;LV1;C17;1003200,0;836,0
2016-05-08;LV1;C9;1011600,0;843,0
2016-05-08;LV1;C13;1012800,0;844,0
2016-05-08;LV1;C1;1009200,0;841,0
2016-05-08;LV1;C10;994800,0;829,0
2016-05-08;LV1;C12;996000,0;830,0
2016-05-08;LV1;C18;991200,0;826,0
2016-05-08;LV1;C12;990000,0;825,0
2016-05-08;HV3;C8;41220,0;687,0
2016-05-08;LV1;C8;1012800,0;844,0
2016-05-08;LV1;C13;998400,0;832,0
2016-05-08;HV5;C15;36850,0;737,0
2016-05-08;HV5;C11;36400,0;728,0
2016-05-08;HV5;C15;37600,0;752,0
2016-05-08;HV5;C9;37300,0;746,0
2016-05-08;HV5;C13;37000,0;740,0
2016-05-08;HV5;C7;36750,0;735,0
2016-05-08;HV5;C6;36900,0;738,0
2016-05-08;HV5;C17;37100,0;742,0
2016-05-08;HV5;C13;37100,0;742,0
2016-05-08;HV2;C7;15525,0;621,0
2016-05-08;LV1;C16;987600,0;823,0
2016-05-08;HV2;C13;15300,0;612,0
2016-05-08;MV4;C2;321500,0;643,0
2016-05-08;HV3;C6;41220,0;687,0
2016-05-08;HV1;C10;19825,0;793,0
2016-05-08;HV1;C4;20050,0;802,0
2016-05-08;HV4;C2;59920,0;749,0
2016-05-08;HV4;C9;60560,0;757,0
2016-05-08;HV4;C5;59920,0;749,0
2016-05-08;HV4;C3;60160,0;752,0
2016-05-08;HV4;C9;60320,0;754,0
2016-05-08;MV3;C1;222900,0;743,0
2016-05-08;MV3;C8;217500,0;725,0
2016-05-08;MV3;C11;218700,0;729,0
2016-05-08;HV1;C8;20000,0;800,0
2016-05-08;MV3;C7;219900,0;733,0
2016-05-08;HV1;C11;20025,0;801,0
2016-05-08;MV3;C16;216600,0;722,0
2016-05-08;MV3;C5;219300,0;731,0
2016-05-08;MV3;C1;221700,0;739,0
2016-05-08;MV3;C1;219900,0;733,0
2016-05-08;MV1;C18;154250,0;617,0
2016-05-08;MV1;C17;152500,0;610,0
2016-05-08;MV1;C14;155000,0;620,0
2016-05-08;MV1;C5;156000,0;624,0
2016-05-08;HV3;C6;41040,0;684,0
2016-05-08;HV3;C1;41520,0;692,0
2016-05-08;HV3;C12;41520,0;692,0
2016-05-08;HV2;C8;15600,0;624,0
2016-05-08;HV3;C9;40560,0;676,0
2016-05-08;HV3;C6;41400,0;690,0
2016-05-08;HV3;C17;41100,0;685,0
2016-05-08;HV3;C9;40620,0;677,0
2016-05-08;HV1;C16;19950,0;798,0
2016-05-08;HV1;C15;20050,0;802,0
2016-05-08;HV4;C13;60240,0;753,0
2016-05-08;HV3;C11;41400,0;690,0
2016-05-08;HV1;C10;19875,0;795,0
2016-05-08;HV1;C10;20050,0;802,0
2016-05-08;HV2;C16;15175,0;607,0
2016-05-08;HV2;C10;15225,0;609,0
2016-05-08;HV2;C1;15450,0;618,0
2016-05-08;MV3;C12;216000,0;720,0
2016-05-08;HV2;C16;15475,0;619,0
2016-05-08;HV2;C15;15400,0;616,0
2016-05-08;HV2;C12;15600,0;624,0
2016-05-08;MV3;C7;222600,0;742,0
2016-05-15;MV1;C16;154500,0;618,0
2016-05-15;MV1;C10;155500,0;622,0
2016-05-15;HV5;C16;36550,0;731,0
2016-05-15;HV5;C2;36950,0;739,0
2016-05-15;HV5;C2;37750,0;755,0
2016-05-15;HV5;C10;36550,0;731,0
2016-05-15;MV2;C8;258600,0;862,0
2016-05-15;MV2;C17;252900,0;843,0
2016-05-15;MV2;C3;253800,0;846,0
2016-05-15;HV4;C7;59760,0;747,0
2016-05-15;HV4;C1;61600,0;770,0
2016-05-15;HV5;C16;36500,0;730,0
2016-05-15;MV3;C8;223200,0;744,0
2016-05-15;HV5;C18;37000,0;740,0
2016-05-15;LV3;C3;779650,0;503,0
2016-05-15;LV1;C5;1008000,0;840,0
2016-05-15;LV1;C1;996000,0;830,0
2016-05-15;HV4;C1;60400,0;755,0
2016-05-15;LV1;C7;1005600,0;838,0
2016-05-15;LV1;C9;1011600,0;843,0
2016-05-15;LV1;C7;1009200,0;841,0
2016-05-15;LV1;C16;1006800,0;839,0
2016-05-15;MV2;C17;261300,0;871,0
2016-05-15;MV2;C1;255000,0;850,0
2016-05-15;MV2;C16;261000,0;870,0
2016-05-15;MV2;C3;261000,0;870,0
2016-05-15;MV2;C8;260700,0;869,0
2016-05-15;HV5;C6;36900,0;738,0
2016-05-15;HV5;C10;36800,0;736,0
2016-05-15;LV3;C12;793600,0;512,0
2016-05-15;MV3;C12;218700,0;729,0
2016-05-15;HV2;C4;15225,0;609,0
2016-05-15;MV1;C9;153750,0;615,0
2016-05-15;HV2;C9;15325,0;613,0
2016-05-15;MV4;C10;319500,0;639,0
2016-05-15;HV1;C18;20000,0;800,0
2016-05-15;HV1;C8;20025,0;801,0
2016-05-15;HV2;C18;15525,0;621,0
2016-05-15;MV1;C17;154750,0;619,0
2016-05-15;MV1;C2;155250,0;621,0
2016-05-15;MV1;C10;156750,0;627,0
2016-05-15;MV1;C13;154250,0;617,0
2016-05-15;MV1;C3;155250,0;621,0
2016-05-15;HV1;C8;19850,0;794,0
2016-05-15;HV1;C11;19850,0;794,0
2016-05-15;HV1;C18;19850,0;794,0
2016-05-15;HV1;C6;19900,0;796,0
2016-05-15;LV2;C5;1636000,0;818,0
2016-05-15;LV2;C5;1658000,0;829,0
2016-05-15;HV2;C16;15475,0;619,0
2016-05-15;MV1;C15;154000,0;616,0
2016-05-15;MV2;C16;261000,0;870,0
2016-05-15;MV2;C7;253800,0;846,0
2016-05-15;HV1;C15;20025,0;801,0
2016-05-15;HV4;C2;60400,0;755,0
2016-05-15;MV2;C1;252900,0;843,0
2016-05-15;HV4;C17;61280,0;766,0
2016-05-15;HV4;C12;61120,0;764,0
2016-05-15;HV5;C6;37300,0;746,0
2016-05-15;HV5;C17;36650,0;733,0
2016-05-15;HV3;C4;41280,0;688,0
2016-05-15;HV3;C14;40920,0;682,0
2016-05-15;HV3;C12;40440,0;674,0
2016-05-15;HV4;C14;61360,0;767,0
2016-05-15;HV4;C15;60240,0;753,0
2016-05-15;HV4;C13;61120,0;764,0
2016-05-15;HV4;C14;60160,0;752,0
2016-05-15;HV3;C6;41400,0;690,0
2016-05-22;MV2;C10;258300,0;861,0
2016-05-22;MV2;C9;255300,0;851,0
2016-05-22;MV2;C11;258300,0;861,0
2016-05-22;MV2;C17;259200,0;864,0
2016-05-22;LV3;C6;771900,0;498,0
2016-05-22;MV2;C18;256500,0;855,0
2016-05-22;LV3;C12;792050,0;511,0
2016-05-22;MV2;C18;254700,0;849,0
2016-05-22;LV3;C4;784300,0;506,0
2016-05-22;LV3;C14;773450,0;499,0
2016-05-22;LV3;C17;788950,0;509,0
2016-05-22;LV3;C10;796700,0;514,0
2016-05-22;MV1;C2;154750,0;619,0
2016-05-22;MV1;C5;153500,0;614,0
2016-05-22;MV1;C4;157000,0;628,0
2016-05-22;MV1;C5;155750,0;623,0
2016-05-22;MV1;C1;153750,0;615,0
2016-05-22;MV1;C9;154750,0;619,0
2016-05-22;MV1;C3;157000,0;628,0
2016-05-22;MV1;C16;158000,0;632,0
2016-05-22;MV1;C12;155500,0;622,0
2016-05-22;LV3;C6;771900,0;498,0
2016-05-22;MV2;C6;257400,0;858,0
2016-05-22;MV4;C15;318000,0;636,0
2016-05-22;MV3;C6;216900,0;723,0
2016-05-22;HV1;C11;20100,0;804,0
2016-05-22;HV1;C16;19925,0;797,0
2016-05-22;HV1;C5;20025,0;801,0
2016-05-22;MV3;C17;217200,0;724,0
2016-05-22;MV3;C10;219000,0;730,0
2016-05-22;MV3;C7;216900,0;723,0
2016-05-22;MV3;C13;216300,0;721,0
2016-05-22;HV1;C14;19975,0;799,0
2016-05-22;MV3;C16;218100,0;727,0
2016-05-22;MV3;C13;223500,0;745,0
2016-05-22;HV4;C9;61040,0;763,0
2016-05-22;MV3;C10;216600,0;722,0
2016-05-22;MV3;C12;217500,0;725,0
2016-05-22;LV2;C12;1636000,0;818,0
2016-05-22;LV2;C7;1672000,0;836,0
2016-05-22;LV2;C6;1642000,0;821,0
2016-05-22;MV3;C15;223200,0;744,0
2016-05-22;HV1;C5;20050,0;802,0
2016-05-22;HV1;C18;20075,0;803,0
2016-05-22;HV1;C2;19925,0;797,0
2016-05-22;HV4;C14;60720,0;759,0
2016-05-22;HV4;C11;60240,0;753,0
2016-05-22;HV4;C1;61440,0;768,0
2016-05-22;HV4;C8;60720,0;759,0
2016-05-22;HV4;C3;60240,0;753,0
2016-05-22;HV4;C9;60000,0;750,0
2016-05-22;HV4;C10;61280,0;766,0
2016-05-22;HV4;C10;60240,0;753,0
2016-05-22;LV3;C17;809100,0;522,0
2016-05-22;LV3;C18;806000,0;520,0
2016-05-22;LV3;C7;792050,0;511,0
2016-05-22;LV3;C1;788950,0;509,0
2016-05-22;LV3;C18;792050,0;511,0
2016-05-22;LV2;C7;1622000,0;811,0
2016-05-22;HV1;C16;20050,0;802,0
2016-05-22;HV1;C4;19900,0;796,0
2016-05-22;HV1;C17;19950,0;798,0
2016-05-22;LV2;C5;1636000,0;818,0
2016-05-22;LV2;C5;1648000,0;824,0
2016-05-22;HV4;C10;61360,0;767,0
2016-05-22;MV4;C1;320500,0;641,0
2016-05-22;MV4;C9;320000,0;640,0
2016-05-22;HV5;C14;37700,0;754,0
2016-05-22;HV5;C2;36500,0;730,0
2016-05-22;HV5;C4;37450,0;749,0
2016-05-22;HV5;C9;37850,0;757,0
2016-05-22;HV5;C18;37050,0;741,0
2016-05-22;HV5;C10;37500,0;750,0
2016-05-22;HV5;C1;37200,0;744,0
2016-05-22;HV5;C5;37550,0;751,0
2016-05-22;LV2;C4;1654000,0;827,0
2016-05-22;LV2;C18;1622000,0;811,0
2016-05-22;HV5;C5;36550,0;731,0
2016-05-22;LV2;C3;1620000,0;810,0
2016-05-22;MV4;C17;323000,0;646,0
2016-05-22;LV2;C11;1628000,0;814,0
2016-05-22;MV4;C11;326000,0;652,0
2016-05-22;MV4;C10;327000,0;654,0
2016-05-22;MV4;C14;321500,0;643,0
2016-05-22;MV4;C18;318000,0;636,0
2016-05-22;MV4;C11;324000,0;648,0
2016-05-22;MV4;C7;318000,0;636,0
2016-05-22;LV2;C6;1630000,0;815,0
2016-05-22;LV2;C10;1672000,0;836,0
2016-05-22;MV4;C5;317500,0;635,0
2016-05-29;HV2;C4;15375,0;615,0
2016-05-29;HV4;C14;61520,0;769,0
2016-05-29;HV2;C11;15250,0;610,0
2016-05-29;HV4;C17;61840,0;773,0
2016-05-29;HV2;C16;15375,0;615,0
2016-05-29;HV2;C11;15450,0;618,0
2016-05-29;HV2;C4;15250,0;610,0
2016-05-29;HV2;C9;15450,0;618,0
2016-05-29;HV2;C14;15300,0;612,0
2016-05-29;HV2;C1;15100,0;604,0
2016-05-29;HV2;C10;15200,0;608,0
2016-05-29;HV2;C11;15300,0;612,0
2016-05-29;HV2;C1;15100,0;604,0
2016-05-29;LV2;C4;1646000,0;823,0
2016-05-29;HV3;C11;40800,0;680,0
2016-05-29;LV2;C9;1668000,0;834,0
2016-05-29;LV2;C15;1674000,0;837,0
2016-05-29;LV2;C4;1676000,0;838,0
2016-05-29;LV2;C15;1658000,0;829,0
2016-05-29;LV2;C9;1664000,0;832,0
2016-05-29;LV2;C6;1626000,0;813,0
2016-05-29;LV2;C17;1644000,0;822,0
2016-05-29;LV2;C2;1666000,0;833,0
2016-05-29;LV2;C7;1640000,0;820,0
2016-05-29;LV2;C2;1638000,0;819,0
2016-05-29;LV2;C2;1632000,0;816,0
2016-05-29;HV3;C15;41040,0;684,0
2016-05-29;HV3;C4;40680,0;678,0
2016-05-29;HV5;C15;37750,0;755,0
2016-05-29;MV1;C15;156750,0;627,0
2016-05-29;MV3;C14;223200,0;744,0
2016-05-29;HV1;C12;20025,0;801,0
2016-05-29;HV1;C4;20000,0;800,0
2016-05-29;HV1;C5;20125,0;805,0
2016-05-29;HV1;C9;20100,0;804,0
2016-05-29;MV3;C8;219900,0;733,0
2016-05-29;LV3;C9;798250,0;515,0
2016-05-29;MV3;C13;220200,0;734,0
2016-05-29;MV3;C11;218700,0;729,0
2016-05-29;HV1;C2;20050,0;802,0
2016-05-29;MV3;C7;222900,0;743,0
2016-05-29;MV4;C18;319000,0;638,0
2016-05-29;LV1;C16;981600,0;818,0
2016-05-29;LV1;C11;996000,0;830,0
2016-05-29;LV1;C6;1009200,0;841,0
2016-05-29;LV1;C10;999600,0;833,0
2016-05-29;LV1;C6;996000,0;830,0
2016-05-29;HV5;C14;37300,0;746,0
2016-05-29;MV2;C4;254400,0;848,0
2016-05-29;MV4;C13;326000,0;652,0
2016-05-29;LV3;C7;801350,0;517,0
2016-05-29;MV1;C11;155250,0;621,0
2016-05-29;MV1;C13;158250,0;633,0
2016-05-29;MV2;C8;258900,0;863,0
2016-05-29;MV2;C6;259500,0;865,0
2016-05-29;MV2;C4;262200,0;874,0
2016-05-29;MV2;C17;258900,0;863,0
2016-05-29;MV2;C2;259200,0;864,0
2016-05-29;MV2;C5;256800,0;856,0
2016-05-29;MV2;C10;258000,0;860,0
2016-05-29;MV2;C18;255300,0;851,0
2016-05-29;MV2;C2;258600,0;862,0
2016-05-29;HV5;C9;37650,0;753,0
2016-05-29;MV1;C10;158500,0;634,0
2016-05-29;MV1;C7;155500,0;622,0
2016-05-29;MV1;C3;152750,0;611,0
2016-05-29;MV1;C18;157500,0;630,0
2016-05-29;MV2;C16;254100,0;847,0
2016-05-29;MV2;C16;260700,0;869,0
2016-06-05;HV2;C8;15350,0;614,0
2016-06-05;HV2;C11;15250,0;610,0
2016-06-05;HV2;C5;15200,0;608,0
2016-06-05;HV2;C10;15350,0;614,0
2016-06-05;HV2;C10;15275,0;611,0
2016-06-05;MV1;C5;155750,0;623,0
2016-06-05;MV1;C15;157250,0;629,0
2016-06-05;MV1;C17;153250,0;613,0
2016-06-05;MV1;C5;153750,0;615,0
2016-06-05;MV1;C6;155000,0;620,0
2016-06-05;HV4;C14;60560,0;757,0
2016-06-05;HV4;C2;61040,0;763,0
2016-06-05;HV4;C13;61680,0;771,0
2016-06-05;MV1;C5;155750,0;623,0
2016-06-05;MV1;C10;157000,0;628,0
2016-06-05;MV1;C15;156250,0;625,0
2016-06-05;MV1;C15;154000,0;616,0
2016-06-05;HV2;C4;15025,0;601,0
2016-06-05;MV1;C11;153750,0;615,0
2016-06-05;MV1;C9;156750,0;627,0
2016-06-05;HV2;C13;15125,0;605,0
2016-06-05;LV2;C13;1672000,0;836,0
2016-06-05;HV2;C13;15075,0;603,0
2016-06-05;MV3;C3;220200,0;734,0
2016-06-05;MV3;C15;217800,0;726,0
2016-06-05;HV3;C16;40920,0;682,0
2016-06-05;HV3;C16;40440,0;674,0
2016-06-05;HV3;C18;40620,0;677,0
2016-06-05;HV3;C7;40740,0;679,0
2016-06-05;HV3;C2;41220,0;687,0
2016-06-05;MV3;C16;220500,0;735,0
2016-06-05;MV3;C12;220500,0;735,0
2016-06-05;MV3;C7;219900,0;733,0
2016-06-05;HV1;C13;20025,0;801,0
2016-06-05;HV1;C14;20100,0;804,0
2016-06-05;HV1;C15;20075,0;803,0
2016-06-05;HV1;C18;19950,0;798,0
2016-06-05;HV1;C13;20175,0;807,0
2016-06-05;HV1;C2;20075,0;803,0
2016-06-05;MV3;C13;218700,0;729,0
2016-06-05;HV5;C12;36950,0;739,0
2016-06-05;MV3;C18;217800,0;726,0
2016-06-05;MV3;C2;218700,0;729,0
2016-06-05;LV2;C14;1674000,0;837,0
2016-06-05;LV2;C10;1672000,0;836,0
2016-06-05;LV2;C8;1682000,0;841,0
2016-06-05;LV3;C7;784300,0;506,0
2016-06-05;LV3;C15;796700,0;514,0
2016-06-05;LV3;C5;781200,0;504,0
2016-06-05;LV3;C4;775000,0;500,0
2016-06-05;MV3;C1;219000,0;730,0
2016-06-05;LV3;C13;809100,0;522,0
2016-06-05;LV3;C17;790500,0;510,0
